activity,activityuom,customershipto,customerpersonnum,productsalesusenum,Request_ID,Sequence
8,2,2100001471,1000003365,4176,6000345792,1
36,2,2100001471,1000003365,522,6000345793,1
9,2,2100001471,1000003365,4176,6000345794,1
8,2,2100001471,1000003365,4176,6000345795,1
7,2,2100001471,1000003365,4176,6000345796,1
32,2,2100001471,1000003365,522,6000345797,1
28,2,2100001471,1000003365,522,6000345798,1
32,2,2100001471,1000003365,522,6000345799,1
7,2,2100001471,1000003365,4176,6000345800,1
8,2,2100001471,1000003365,4176,6000345801,1
8,2,2100001471,1000003365,4176,6000345802,1
9,2,2100001471,1000003365,4176,6000345803,1
36,2,2100001471,1000003365,522,6000345804,1
28,2,2100001471,1000003365,522,6000345805,1
32,2,2100001471,1000003365,522,6000345806,1
30,2,2100001471,2010001745,521,6000345807,1
10,2,2100001471,2010001745,521,6000345808,1
30,2,2100001471,2010001745,521,6000345809,1
10,2,2100001471,2010001745,521,6000345810,1
30,2,2100001471,2010001745,15185,6000345811,1
25,2,2100001471,3000042257,488,6000345812,1
10,2,2100001471,1000002801,487,6000345813,1
10,2,2100001471,1000002801,487,6000345814,1
10,2,2100001471,1000002801,487,6000345815,1
10,2,2100001471,1000002801,487,6000345816,1
30,2,2100001471,1000002801,487,6000345817,1
30,2,2100001471,1000002801,487,6000345818,1
10,2,2100001471,1000002801,487,6000345819,1
30,2,2100001471,1000002801,487,6000345820,1
20,2,2100001471,1000002801,487,6000345821,1
30,2,2100001471,1000002801,487,6000345822,1
22,2,2100001471,1000002801,487,6000345823,1
20,2,2100001471,1000002801,487,6000345824,1
30,2,2100001471,1000002801,487,6000345825,1
20,2,2100001471,830001021,487,6000345826,1
10,2,2100001471,3000046615,3035,6000345827,1
10,2,2100001471,3000046615,3035,6000345828,1
10,2,2100001471,3000046615,3035,6000345829,1
10,2,2100001471,3000046615,3035,6000345830,1
10,2,2100001471,3000046615,3035,6000345831,1
10,2,2100001471,3000046615,3035,6000345832,1
10,2,2100001471,3000046615,3035,6000345833,1
30,2,2100001471,3000046615,483,6000345834,1
10,2,2100001471,3000046615,3035,6000345835,1
30,2,2100001471,3000046615,483,6000345836,1
30,2,2100001471,3000046615,483,6000345837,1
30,2,2100001471,3000046615,483,6000345838,1
30,2,2100001471,3000046615,483,6000345839,1
30,2,2100001471,3000046615,483,6000345840,1
30,2,2100001471,3000046615,483,6000345841,1
30,2,2100001471,3000046615,483,6000345842,1
26,2,2100001471,3000085007,526,6000345843,1
8,2,2100001471,3000085007,526,6000345844,1
30,2,2100001471,360000446,522,6000345845,1
5.4,2,2100001471,940001386,14843,6000345846,1
24,2,2100001471,960000854,521,6000345847,1
8,2,2100001471,960000854,521,6000345848,1
8,2,2100001471,960000854,521,6000345849,1
24,2,2100001471,960000854,521,6000345850,1
8,2,2100001471,960000854,521,6000345851,1
8,2,2100001471,960000854,521,6000345852,1
24,2,2100001471,960000854,521,6000345853,1
24,2,2100001471,960000854,521,6000345854,1
24,2,2100001471,960000854,521,6000345855,1
8,2,2100001471,960000854,521,6000345856,1
8,2,2100001471,960000854,521,6000345857,1
24,2,2100001471,960000854,521,6000345858,1
24,2,2100001471,960000854,521,6000345859,1
8,2,2100001471,960000854,521,6000345860,1
25,2,2100001471,3000033520,387,6000345861,1
25,2,2100001471,3000033520,387,6000345862,1
25,2,2100001471,3000033520,387,6000345863,1
25,2,2100001471,3000033520,387,6000345864,1
25,2,2100001471,3000033520,387,6000345865,1
6,2,2100001471,3000033520,391,6000345866,1
36,2,2100001471,1330001973,483,6000345867,1
9,2,2100001471,1330001973,3035,6000345868,1
30,2,2100001471,750002600,522,6000345869,1
30,2,2100001471,750002600,522,6000345870,1
30,2,2100001471,750002600,522,6000345871,1
10,2,2100001471,750002600,4176,6000345872,1
10,2,2100001471,750002600,4176,6000345873,1
10,2,2100001471,750002600,4176,6000345874,1
10,2,2100001471,750002600,4176,6000345875,1
10,2,2100001471,750002600,4176,6000345876,1
30,2,2100001471,750002600,522,6000345877,1
30,2,2100001471,750002600,522,6000345878,1
10,2,2100001471,3000077589,3035,6000345879,1
25,2,2100001471,110000371,521,6000345880,1
8,2,2100001471,110000371,521,6000345881,1
8,2,2100001471,110000371,521,6000345882,1
25,2,2100001471,110000371,521,6000345883,1
30,2,2100001471,3000077589,483,6000345884,1
8,2,2100001471,1540002015,487,6000345885,1
24,2,2100001471,1540002015,487,6000345886,1
15,2,2100001471,1540002015,483,6000345887,1
6,2,2100001471,3000045287,391,6000345888,1
10,2,2100001471,1100003617,6297,6000345889,1
5,2,2100001471,3000081089,391,6000345890,1
8,2,2100001471,270002142,482,6000345891,1
8,2,2100001471,270002142,482,6000345892,1
25,2,2100001471,270002142,482,6000345893,1
25,2,2100001471,270002142,482,6000345894,1
25.2,2,2100001471,270002142,482,6000345895,1
30,2,2100001471,3000091022,526,6000345896,1
10,2,2100001471,3000091022,526,6000345897,1
10,2,2100001471,3000091022,526,6000345898,1
30,2,2100001471,3000091022,487,6000345899,1
10,2,2100001471,3000091022,487,6000345900,1
30,2,2100001471,3000091022,487,6000345901,1
10,2,2100001471,360000446,4176,6000345902,1
10,2,2100001471,3000091022,487,6000345903,1
30,2,2100001471,3000091022,487,6000345904,1
30,2,2100001471,3000091022,487,6000345905,1
30,2,2100001471,3000091022,487,6000345906,1
10,2,2100001471,3000091022,526,6000345907,1
10,2,2100001471,3000091022,526,6000345908,1
10,2,2100001471,3000091022,526,6000345909,1
30,2,2100001471,3000091022,526,6000345910,1
30,2,2100001471,3000091022,526,6000345911,1
10,2,2100001471,3000091022,526,6000345912,1
10,2,2100001471,3000091022,526,6000345913,1
10,2,2100001471,3000091022,526,6000345914,1
30,2,2100001471,3000091022,526,6000345915,1
30,2,2100001471,3000091022,526,6000345916,1
30,2,2100001471,3000091022,526,6000345917,1
30,2,2100001471,3000091022,526,6000345918,1
30,2,2100001471,3000091022,526,6000345919,1
10,2,2100001471,3000091022,487,6000345920,1
25,2,2100001471,2070000400,387,6000345921,1
25,2,2100001471,2070000400,387,6000345922,1
8,2,2100001471,420001232,3035,6000345923,1
25,2,2100001471,420001232,483,6000345924,1
8,2,2100001471,420001232,3035,6000345925,1
8,2,2100001471,420001232,3035,6000345926,1
25,2,2100001471,420001232,483,6000345927,1
25,2,2100001471,420001232,483,6000345928,1
30,2,2100001471,3000039030,482,6000345929,1
6,2,2100001471,3000039030,391,6000345930,1
30,2,2100001471,3000039030,482,6000345931,1
25,2,2100001471,3000039030,387,6000345932,1
10,2,2100001471,3000039030,482,6000345933,1
15,2,2100001471,3000097695,6284,6000345934,1
10,2,2100001471,1000002944,378,6000345935,1
40,2,2100001471,1000002944,273,6000345936,1
7,2,2100001471,1540002015,3035,6000345937,1
21,2,2100001471,1540002015,483,6000345938,1
21,2,2100001471,1540002015,483,6000345939,1
7,2,2100001471,1540002015,3035,6000345940,1
21,2,2100001471,1540002015,483,6000345941,1
21,2,2100001471,1540002015,483,6000345942,1
7,2,2100001471,1540002015,3035,6000345943,1
7,2,2100001471,1540002015,3035,6000345944,1
7,2,2100001471,1540002015,3035,6000345945,1
21,2,2100001471,1540002015,483,6000345946,1
4,2,2100001471,3000110193,378,6000345947,1
25,2,2100001471,940002045,483,6000345948,1
8,2,2100001471,940002045,3035,6000345949,1
8,2,2100001471,940002045,3035,6000345950,1
8,2,2100001471,940002045,3035,6000345951,1
25,2,2100001471,940002045,483,6000345952,1
8,2,2100001471,940002045,3035,6000345953,1
25,2,2100001471,940002045,483,6000345954,1
25,2,2100001471,940002045,483,6000345955,1
25,2,2100001471,940002045,483,6000345956,1
25,2,2100001471,940002045,483,6000345957,1
25,2,2100001471,940002045,483,6000345958,1
8,2,2100001471,940002045,3035,6000345959,1
8,2,2100001471,940002045,3035,6000345960,1
15,2,2100001471,3000093213,6297,6000345961,1
15,2,2100001471,3000093213,6297,6000345962,1
15,2,2100001471,3000093213,6297,6000345963,1
15,2,2100001471,3000093213,6297,6000345964,1
15,2,2100001471,3000093213,6297,6000345965,1
8,2,2100001471,340000891,3035,6000345966,1
8,2,2100001471,340000891,3035,6000345967,1
8,2,2100001471,340000891,3035,6000345968,1
26,2,2100001471,340000891,483,6000345969,1
22,2,2100001471,340000891,483,6000345970,1
26,2,2100001471,340000891,483,6000345971,1
8,2,2100001471,340000891,3035,6000345972,1
7,2,2100001471,340000891,3035,6000345973,1
26,2,2100001471,340000891,483,6000345974,1
26,2,2100001471,340000891,483,6000345975,1
6,2,2100001471,3000002803,382,6000345976,1
600,1,2100001471,940000057,13333,6000345977,1
0.7,2,2100001471,140001762,2635,6000345978,1
20,2,2100001471,140001762,522,6000345979,1
10,2,2100001471,140001762,398,6000345980,1
20,2,2100001471,140001762,4176,6000345981,1
20,2,2100001471,140001762,349,6000345982,1
20,2,2100001471,140001762,522,6000345983,1
20,2,2100001471,3000039521,6346,6000345984,1
15,2,2100001471,3000039521,6297,6000345985,1
15,2,2100001471,3000039521,6297,6000345986,1
15,2,2100001471,3000039521,6297,6000345987,1
15,2,2100001471,3000039521,6297,6000345988,1
15,2,2100001471,3000039521,6297,6000345989,1
15,2,2100001471,3000039521,6297,6000345990,1
20,2,2100001471,3000039521,387,6000345991,1
8,2,2100001471,3000064297,4176,6000345992,1
8,2,2100001471,3000064297,4176,6000345993,1
25,2,2100001471,3000064297,522,6000345994,1
8,2,2100001471,3000064297,4176,6000345995,1
8,2,2100001471,3000064297,4176,6000345996,1
25,2,2100001471,3000064297,522,6000345997,1
25,2,2100001471,3000064297,4176,6000345998,1
25,2,2100001471,3000064297,522,6000345999,1
25,2,2100001471,3000064297,522,6000346000,1
10,2,2100001471,3000027116,4176,6000346001,1
30,2,2100001471,3000027116,522,6000346002,1
15,2,2100001471,3000065710,6287,6000346003,1
25,2,2100001471,940000057,273,6000346004,1
25,2,2100001471,940001528,482,6000346005,1
20,2,2100001471,940001528,387,6000346006,1
8,2,2100001471,940001528,3035,6000346007,1
10,2,2100001471,600002776,3035,6000346008,1
35,2,2100001471,600002776,483,6000346009,1
30,2,2100001471,600002776,483,6000346010,1
8,2,2100001471,150001284,3035,6000346011,1
5,2,2100001471,150001284,391,6000346012,1
25,2,2100001471,150001284,483,6000346013,1
9,2,2100001471,810004633,6284,6000346014,1
11.5,2,2100001471,810004633,6284,6000346015,1
11.5,2,2100001471,810004633,6284,6000346016,1
11,2,2100001471,810004633,6284,6000346017,1
10,2,2100001471,810004633,391,6000346018,1
19.6,2,2100001471,810004633,387,6000346019,1
11.5,2,2100001471,810004633,6284,6000346020,1
19.6,2,2100001471,810004633,387,6000346021,1
8.5,2,2100001471,810004633,6284,6000346022,1
8,2,2100001471,810004633,6284,6000346023,1
8,2,2100001471,810004633,6284,6000346024,1
11,2,2100001471,810004633,6284,6000346025,1
5,2,2100001471,810004633,398,6000346026,1
12,2,2100001471,940000057,522,6000346027,1
8,2,2100001471,3000001087,3035,6000346028,1
6,2,2100001471,3000001087,378,6000346029,1
25,2,2100001471,3000001087,483,6000346030,1
25,2,2100001471,3000001087,483,6000346031,1
8,2,2100001471,3000001087,3035,6000346032,1
10,2,2100001471,3000001087,391,6000346033,1
12,2,2100001471,940000057,522,6000346034,1
20,2,2100001471,420001581,387,6000346035,1
20,2,2100001471,420001581,387,6000346036,1
10,2,2100001471,940001965,4176,6000346037,1
10,2,2100001471,940001965,4176,6000346038,1
1,2,2100001471,940001965,2255,6000346039,1
30,2,2100001471,940001965,522,6000346040,1
10,2,2100001471,940001965,4176,6000346041,1
30,2,2100001471,940001965,522,6000346042,1
30,2,2100001471,940001965,522,6000346043,1
30,2,2100001471,940001965,522,6000346044,1
10,2,2100001471,940001965,4176,6000346045,1
30,2,2100001471,940001965,522,6000346046,1
10,2,2100001471,940001965,4176,6000346047,1
10,2,2100001471,940001965,4176,6000346048,1
30,2,2100001471,940001965,522,6000346049,1
10,2,2100001471,940001965,4176,6000346050,1
10,2,2100001471,940001965,4176,6000346051,1
30,2,2100001471,940001965,522,6000346052,1
30,2,2100001471,940001965,522,6000346053,1
10,2,2100001471,940001965,4176,6000346054,1
30,2,2100001471,940001965,522,6000346055,1
10,2,2100001471,3000081638,422,6000346056,1
500,1,2100001471,3000113733,13333,6000346057,1
500,1,2100001471,3000113733,13333,6000346058,1
8,2,2100001471,3000113733,521,6000346059,1
8,2,2100001471,3000113733,521,6000346060,1
20,2,2100001471,3000113733,6346,6000346061,1
500,1,2100001471,3000113733,13333,6000346062,1
24,2,2100001471,3000113733,521,6000346063,1
500,1,2100001471,3000113733,13333,6000346064,1
24,2,2100001471,3000113733,521,6000346065,1
10,2,2100001471,3000081638,482,6000346066,1
10,2,2100001471,3000081638,482,6000346067,1
10,2,2100001471,3000081638,482,6000346068,1
10,2,2100001471,3000081638,482,6000346069,1
10,2,2100001471,3000081638,482,6000346070,1
10,2,2100001471,3000081638,482,6000346071,1
10,2,2100001471,3000081638,482,6000346072,1
10,2,2100001471,3000081638,482,6000346073,1
25,2,2100001471,360000446,387,6000346074,1
4,2,2100001471,1000001284,546,6000346075,1
30,2,2100001471,3000081638,482,6000346076,1
30,2,2100001471,3000081638,482,6000346077,1
30,2,2100001471,3000081638,482,6000346078,1
30,2,2100001471,3000081638,482,6000346079,1
30,2,2100001471,3000081638,482,6000346080,1
30,2,2100001471,3000081638,482,6000346081,1
30,2,2100001471,3000081638,482,6000346082,1
30,2,2100001471,3000081638,482,6000346083,1
1,2,2100001471,3000111968,2634,6000346084,1
8,2,2100001471,3000045261,3035,6000346085,1
8,2,2100001471,3000045261,3035,6000346086,1
8,2,2100001471,3000045261,3035,6000346087,1
24,2,2100001471,3000045261,483,6000346088,1
8,2,2100001471,3000045261,3035,6000346089,1
8,2,2100001471,3000045261,3035,6000346090,1
8,2,2100001471,3000045261,3035,6000346091,1
24,2,2100001471,3000045261,483,6000346092,1
24,2,2100001471,3000045261,483,6000346093,1
24,2,2100001471,3000045261,483,6000346094,1
24,2,2100001471,3000045261,483,6000346095,1
24,2,2100001471,3000045261,483,6000346096,1
20,2,2100001471,3000036173,387,6000346097,1
10,2,2100001471,3000121015,522,6000346098,1
1,2,2100001471,3000111968,2634,6000346099,1
8,2,2100001471,3000046020,487,6000346100,1
24,2,2100001471,3000046020,487,6000346101,1
8,2,2100001471,3000046020,487,6000346102,1
24,2,2100001471,3000046020,487,6000346103,1
24,2,2100001471,3000046020,487,6000346104,1
8,2,2100001471,3000046020,487,6000346105,1
8,2,2100001471,3000046020,487,6000346106,1
8,2,2100001471,3000046020,487,6000346107,1
8,2,2100001471,3000046020,487,6000346108,1
24,2,2100001471,3000046020,487,6000346109,1
8,2,2100001471,3000046020,487,6000346110,1
8,2,2100001471,3000046020,487,6000346111,1
24,2,2100001471,3000046020,487,6000346112,1
8,2,2100001471,3000046020,487,6000346113,1
8,2,2100001471,3000046020,487,6000346114,1
24,2,2100001471,3000046020,487,6000346115,1
24,2,2100001471,3000046020,487,6000346116,1
24,2,2100001471,3000046020,487,6000346117,1
24,2,2100001471,3000046020,487,6000346118,1
24,2,2100001471,3000046020,487,6000346119,1
1,2,2100001471,3000111968,2634,6000346120,1
1,2,2100001471,3000111968,2634,6000346121,1
24,2,2100001471,3000121015,522,6000346122,1
12,2,2100001471,3000121015,522,6000346123,1
8,2,2100001471,3000121015,4176,6000346124,1
8,2,2100001471,3000121015,4176,6000346125,1
12,2,2100001471,3000121015,522,6000346126,1
2,2,2100001471,3000121015,4518,6000346127,1
24,2,2100001471,3000121015,522,6000346128,1
1,2,2100001471,3000111968,2634,6000346129,1
1,2,2100001471,3000111968,2634,6000346130,1
1,2,2100001471,3000111968,2634,6000346131,1
1,2,2100001471,300001832,468,6000346132,1
8,2,2100001471,3000002168,4176,6000346133,1
25,2,2100001471,3000002168,522,6000346134,1
8,2,2100001471,3000002168,4176,6000346135,1
25,2,2100001471,3000002168,522,6000346136,1
8,2,2100001471,3000002168,4176,6000346137,1
25,2,2100001471,3000002168,522,6000346138,1
1,2,2100001471,3000111968,2634,6000346139,1
1,2,2100001471,3000111968,2634,6000346140,1
8,2,2100001471,3000100217,483,6000346141,1
3,2,2100001471,3000100217,391,6000346142,1
6,2,2100001471,3000100217,483,6000346143,1
24,2,2100001471,3000100217,3035,6000346144,1
20,2,2100001471,3000100217,387,6000346145,1
32,2,2100001471,3000100217,3035,6000346146,1
20,2,2100001471,3000100217,387,6000346147,1
6,2,2100001471,3000100217,483,6000346148,1
1,2,2100001471,3000100217,464,6000346149,1
20,2,2100001471,3000100217,387,6000346150,1
3,2,2100001471,3000100217,391,6000346151,1
24,2,2100001471,3000100217,3035,6000346152,1
20,2,2100001471,3000111968,387,6000346153,1
6,2,2100001471,3000003088,391,6000346154,1
1,2,2100001471,3000111968,468,6000346155,1
8,2,2100001471,3000045956,487,6000346156,1
8,2,2100001471,3000045956,487,6000346157,1
8,2,2100001471,3000045956,487,6000346158,1
8,2,2100001471,3000045956,487,6000346159,1
25,2,2100001471,3000045956,487,6000346160,1
8,2,2100001471,3000045956,487,6000346161,1
25,2,2100001471,3000045956,487,6000346162,1
25,2,2100001471,3000045956,487,6000346163,1
8,2,2100001471,3000045956,487,6000346164,1
8,2,2100001471,3000045956,487,6000346165,1
25,2,2100001471,3000045956,487,6000346166,1
25,2,2100001471,3000045956,487,6000346167,1
8,2,2100001471,3000045956,487,6000346168,1
25,2,2100001471,3000045956,487,6000346169,1
25,2,2100001471,3000045956,487,6000346170,1
25,2,2100001471,3000045956,487,6000346171,1
25,2,2100001471,3000045956,487,6000346172,1
8,2,2100001471,3000045956,487,6000346173,1
19.6,2,2100001471,810006413,387,6000346174,1
10,2,2100001471,810006413,487,6000346175,1
10,2,2100001471,810006413,487,6000346176,1
32,2,2100001471,810006413,487,6000346177,1
10,2,2100001471,810006413,487,6000346178,1
20,2,2100001471,810006413,430,6000346179,1
29,2,2100001471,810006413,487,6000346180,1
32,2,2100001471,810006413,487,6000346181,1
10,2,2100001471,810006413,487,6000346182,1
19.6,2,2100001471,810006413,387,6000346183,1
29,2,2100001471,810006413,487,6000346184,1
28,2,2100001471,810006413,487,6000346185,1
27,2,2100001471,810006413,487,6000346186,1
27,2,2100001471,810006413,487,6000346187,1
27,2,2100001471,810006413,487,6000346188,1
10,2,2100001471,3000068291,487,6000346189,1
10,2,2100001471,3000068291,487,6000346190,1
33,2,2100001471,810005639,487,6000346191,1
8,2,2100001471,810005639,487,6000346192,1
5.4,2,2100001471,340002460,14843,6000346193,1
8,2,2100001471,1000001980,3035,6000346194,1
33,2,2100001471,3000110106,483,6000346195,1
8,2,2100001471,810005639,487,6000346196,1
31,2,2100001471,810005639,487,6000346197,1
30,2,2100001471,140000822,522,6000346198,1
10,2,2100001471,140000822,4176,6000346199,1
45,2,2100001471,3000044253,3035,6000346200,1
10,2,2100001471,1000001980,398,6000346201,1
30,2,2100001471,1000001980,482,6000346202,1
14,2,2100001471,3000044253,3035,6000346203,1
15,2,2100001471,3000044253,3035,6000346204,1
43,2,2100001471,3000044253,483,6000346205,1
45,2,2100001471,3000044253,483,6000346206,1
35,2,2100001471,1000001980,483,6000346207,1
6,2,2100001471,1000001980,391,6000346208,1
8,2,2100001471,1000001980,3035,6000346209,1
35,2,2100001471,1000001980,483,6000346210,1
44,2,2100001471,3000044253,483,6000346211,1
33,2,2100001471,3000044253,483,6000346212,1
35,2,2100001471,1000001980,483,6000346213,1
6,2,2100001471,1000001980,391,6000346214,1
25,2,2100001471,1000001980,387,6000346215,1
15,2,2100001471,3000044253,3035,6000346216,1
45,2,2100001471,3000044253,483,6000346217,1
10,2,2100001471,3000044253,3035,6000346218,1
14,2,2100001471,3000044253,3035,6000346219,1
8,2,2100001471,1000001980,3035,6000346220,1
35,2,2100001471,1000001980,483,6000346221,1
8,2,2100001471,1000001980,3035,6000346222,1
35,2,2100001471,1000001980,483,6000346223,1
12,2,2100001471,3000044253,3035,6000346224,1
36,2,2100001471,3000044253,483,6000346225,1
6,2,2100001471,1000001980,391,6000346226,1
20,2,2100001471,1480001868,387,6000346227,1
20,2,2100001471,3000012252,349,6000346228,1
0.45,2,2100001471,3000012252,2635,6000346229,1
1,2,2100001471,3000012252,468,6000346230,1
30,2,2100001471,1000001980,482,6000346231,1
35,2,2100001471,1000001980,483,6000346232,1
20,2,2100001471,3000012252,349,6000346233,1
30,2,2100001471,3000044253,483,6000346234,1
2,2,2100001471,3000012252,2635,6000346235,1
10,2,2100001471,3000012252,398,6000346236,1
5,2,2100001471,3000012252,378,6000346237,1
1,2,2100001471,3000012252,468,6000346238,1
5,2,2100001471,3000012252,378,6000346239,1
30,2,2100001471,3000012252,430,6000346240,1
11,2,2100001471,3000044253,3035,6000346241,1
8,2,2100001471,1000001980,3035,6000346242,1
8,2,2100001471,3000074620,482,6000346243,1
24,2,2100001471,3000074620,482,6000346244,1
1.2,2,2100001471,3000042257,2634,6000346245,1
5.4,2,2100001471,340002461,14843,6000346246,1
10,2,2100001471,1000003052,4176,6000346247,1
30,2,2100001471,1000003052,522,6000346248,1
10,2,2100001471,1000003052,4176,6000346249,1
30,2,2100001471,1000003052,522,6000346250,1
10,2,2100001471,1000003052,4176,6000346251,1
10,2,2100001471,1000003052,4176,6000346252,1
30,2,2100001471,1000003052,522,6000346253,1
10,2,2100001471,1000003052,4176,6000346254,1
30,2,2100001471,1000003052,522,6000346255,1
30,2,2100001471,1000003052,522,6000346256,1
32,2,2100001471,1000003365,522,6000346257,1
28,2,2100001471,1000003365,522,6000346258,1
32,2,2100001471,1000003365,522,6000346259,1
9,2,2100001471,1000003365,4176,6000346260,1
8,2,2100001471,1000003365,4176,6000346261,1
7,2,2100001471,1000003365,4176,6000346262,1
8,2,2100001471,1000003365,4176,6000346263,1
36,2,2100001471,1000003365,522,6000346264,1
32,2,2100001471,1000003365,522,6000346265,1
7,2,2100001471,1000003365,4176,6000346266,1
28,2,2100001471,1000003365,522,6000346267,1
8,2,2100001471,1000003365,4176,6000346268,1
36,2,2100001471,1000003365,522,6000346269,1
9,2,2100001471,1000003365,4176,6000346270,1
8,2,2100001471,1000003365,4176,6000346271,1
7,2,2100001471,1000003365,4176,6000346272,1
32,2,2100001471,1000003365,522,6000346273,1
28,2,2100001471,1000003365,522,6000346274,1
32,2,2100001471,1000003365,522,6000346275,1
7,2,2100001471,1000003365,4176,6000346276,1
8,2,2100001471,1000003365,4176,6000346277,1
8,2,2100001471,1000003365,4176,6000346278,1
9,2,2100001471,1000003365,4176,6000346279,1
36,2,2100001471,1000003365,522,6000346280,1
28,2,2100001471,1000003365,522,6000346281,1
32,2,2100001471,1000003365,522,6000346282,1
30,2,2100001471,2010001745,521,6000346283,1
10,2,2100001471,2010001745,521,6000346284,1
30,2,2100001471,2010001745,521,6000346285,1
10,2,2100001471,2010001745,521,6000346286,1
30,2,2100001471,2010001745,15185,6000346287,1
25,2,2100001471,3000042257,488,6000346288,1
10,2,2100001471,1000002801,487,6000346289,1
10,2,2100001471,1000002801,487,6000346290,1
10,2,2100001471,1000002801,487,6000346291,1
10,2,2100001471,1000002801,487,6000346292,1
30,2,2100001471,1000002801,487,6000346293,1
30,2,2100001471,1000002801,487,6000346294,1
10,2,2100001471,1000002801,487,6000346295,1
30,2,2100001471,1000002801,487,6000346296,1
20,2,2100001471,1000002801,487,6000346297,1
30,2,2100001471,1000002801,487,6000346298,1
22,2,2100001471,1000002801,487,6000346299,1
20,2,2100001471,1000002801,487,6000346300,1
30,2,2100001471,1000002801,487,6000346301,1
20,2,2100001471,830001021,487,6000346302,1
10,2,2100001471,3000046615,3035,6000346303,1
10,2,2100001471,3000046615,3035,6000346304,1
10,2,2100001471,3000046615,3035,6000346305,1
10,2,2100001471,3000046615,3035,6000346306,1
10,2,2100001471,3000046615,3035,6000346307,1
10,2,2100001471,3000046615,3035,6000346308,1
10,2,2100001471,3000046615,3035,6000346309,1
30,2,2100001471,3000046615,483,6000346310,1
10,2,2100001471,3000046615,3035,6000346311,1
30,2,2100001471,3000046615,483,6000346312,1
30,2,2100001471,3000046615,483,6000346313,1
30,2,2100001471,3000046615,483,6000346314,1
30,2,2100001471,3000046615,483,6000346315,1
30,2,2100001471,3000046615,483,6000346316,1
30,2,2100001471,3000046615,483,6000346317,1
30,2,2100001471,3000046615,483,6000346318,1
26,2,2100001471,3000085007,526,6000346319,1
8,2,2100001471,3000085007,526,6000346320,1
30,2,2100001471,360000446,522,6000346321,1
5.4,2,2100001471,940001386,14843,6000346322,1
24,2,2100001471,960000854,521,6000346323,1
8,2,2100001471,960000854,521,6000346324,1
8,2,2100001471,960000854,521,6000346325,1
24,2,2100001471,960000854,521,6000346326,1
8,2,2100001471,960000854,521,6000346327,1
8,2,2100001471,960000854,521,6000346328,1
24,2,2100001471,960000854,521,6000346329,1
24,2,2100001471,960000854,521,6000346330,1
24,2,2100001471,960000854,521,6000346331,1
8,2,2100001471,960000854,521,6000346332,1
8,2,2100001471,960000854,521,6000346333,1
24,2,2100001471,960000854,521,6000346334,1
24,2,2100001471,960000854,521,6000346335,1
8,2,2100001471,960000854,521,6000346336,1
25,2,2100001471,3000033520,387,6000346337,1
25,2,2100001471,3000033520,387,6000346338,1
25,2,2100001471,3000033520,387,6000346339,1
25,2,2100001471,3000033520,387,6000346340,1
25,2,2100001471,3000033520,387,6000346341,1
6,2,2100001471,3000033520,391,6000346342,1
36,2,2100001471,1330001973,483,6000346343,1
9,2,2100001471,1330001973,3035,6000346344,1
30,2,2100001471,750002600,522,6000346345,1
30,2,2100001471,750002600,522,6000346346,1
30,2,2100001471,750002600,522,6000346347,1
10,2,2100001471,750002600,4176,6000346348,1
10,2,2100001471,750002600,4176,6000346349,1
10,2,2100001471,750002600,4176,6000346350,1
10,2,2100001471,750002600,4176,6000346351,1
10,2,2100001471,750002600,4176,6000346352,1
30,2,2100001471,750002600,522,6000346353,1
30,2,2100001471,750002600,522,6000346354,1
10,2,2100001471,3000077589,3035,6000346355,1
25,2,2100001471,110000371,521,6000346356,1
8,2,2100001471,110000371,521,6000346357,1
8,2,2100001471,110000371,521,6000346358,1
25,2,2100001471,110000371,521,6000346359,1
30,2,2100001471,3000077589,483,6000346360,1
8,2,2100001471,1540002015,487,6000346361,1
24,2,2100001471,1540002015,487,6000346362,1
15,2,2100001471,1540002015,483,6000346363,1
6,2,2100001471,3000045287,391,6000346364,1
10,2,2100001471,1100003617,6297,6000346365,1
5,2,2100001471,3000081089,391,6000346366,1
8,2,2100001471,270002142,482,6000346367,1
8,2,2100001471,270002142,482,6000346368,1
25,2,2100001471,270002142,482,6000346369,1
25,2,2100001471,270002142,482,6000346370,1
25.2,2,2100001471,270002142,482,6000346371,1
30,2,2100001471,3000091022,526,6000346372,1
10,2,2100001471,3000091022,526,6000346373,1
10,2,2100001471,3000091022,526,6000346374,1
30,2,2100001471,3000091022,487,6000346375,1
10,2,2100001471,3000091022,487,6000346376,1
30,2,2100001471,3000091022,487,6000346377,1
10,2,2100001471,360000446,4176,6000346378,1
10,2,2100001471,3000091022,487,6000346379,1
30,2,2100001471,3000091022,487,6000346380,1
30,2,2100001471,3000091022,487,6000346381,1
30,2,2100001471,3000091022,487,6000346382,1
10,2,2100001471,3000091022,526,6000346383,1
10,2,2100001471,3000091022,526,6000346384,1
10,2,2100001471,3000091022,526,6000346385,1
30,2,2100001471,3000091022,526,6000346386,1
30,2,2100001471,3000091022,526,6000346387,1
10,2,2100001471,3000091022,526,6000346388,1
10,2,2100001471,3000091022,526,6000346389,1
10,2,2100001471,3000091022,526,6000346390,1
30,2,2100001471,3000091022,526,6000346391,1
30,2,2100001471,3000091022,526,6000346392,1
30,2,2100001471,3000091022,526,6000346393,1
30,2,2100001471,3000091022,526,6000346394,1
30,2,2100001471,3000091022,526,6000346395,1
10,2,2100001471,3000091022,487,6000346396,1
